Yaw,Pitch,Roll
295.7903649,-0.014767098,0.278390888
295.7903649,-0.014767098,0.278390888
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.623359,-0.025121354,0.357623109
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
295.1895537,0.179450691,0.313410678
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.8145909,0.572116841,0.406290511
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.5730519,1.417783446,0.3231105
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.3621541,0.378788908,0.277797173
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1852039,-1.198270102,0.199426161
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.1926827,-0.320154274,0.327118424
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3480656,0.289431314,0.393960467
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3746821,0.292848759,0.458240595
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3644516,0.438647305,0.620833731
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.3637625,0.486442905,0.720466325
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.4788225,0.530709251,0.708072972
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.720815,0.398311432,0.803981
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.8769011,0.240142489,0.869345179
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.9102891,0.36238749,0.933923434
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.8339411,0.412536397,0.905804309
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.6988951,0.230722017,0.992967203
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5844052,0.208769543,0.76110269
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5619847,0.242325926,1.001590123
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5408962,0.400699285,0.885192342
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5392144,0.4699776,0.959153772
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.5309004,0.421663786,0.97887269
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.4066088,0.295411736,0.945851513
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.2259935,0.195830726,0.919841233
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
294.0809392,0.200496994,0.876449686
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8796615,0.386543539,0.886675747
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.8009427,0.33911152,0.890201169
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7821796,0.28278651,0.851311386
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7440488,0.338130487,0.712736985
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7214449,0.310447566,0.622493506
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7457087,0.398349087,0.462101017
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7322705,0.489700507,0.312908726
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7515917,0.379555644,0.19222795
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.7766541,0.419618163,0.341812204
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8237757,0.526951821,0.269362213
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.8590533,0.468779519,0.355751426
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
293.9597584,0.362765874,0.436231978
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.1559274,0.35068013,0.378678336
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.2738106,0.387483426,0.492902481
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4054979,0.451902093,0.481953599
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4522701,0.352506786,0.475301445
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4216933,0.208709723,0.485767501
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.4731057,0.228671809,0.561436677
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.5330918,0.368329077,0.546915016
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.528805,0.407688777,0.639237537
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.554876,0.38018815,0.549635851
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.5962204,0.333908536,0.537530464
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.6991539,0.258701715,0.578782487
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8591627,0.349613452,0.501481393
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8701714,0.394957389,0.477105683
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8475253,0.272168795,0.364151891
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8094541,0.132701878,0.319863398
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.8045584,0.182744936,0.207734327
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9025653,0.189736508,0.312332235
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
294.9960171,0.214095263,0.352184266
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0122923,0.29840624,0.309146739
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.0901276,0.394623281,0.318081261
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1195729,0.323062281,0.442235945
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1240954,0.304973425,0.37165555
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.1562307,0.392611937,0.48151567
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.130912,0.393757432,0.360994363
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
295.0649234,0.43623776,0.477033302
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.8462126,0.552472289,0.436708929
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
294.5253195,0.57865757,0.428840048
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
293.3186711,0.517326782,0.235554526
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
292.1060463,0.50917916,0.137669237
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
290.9949824,0.442901573,0.018963985
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
288.6635389,0.314051683,0.067670153
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
286.3662484,0.26802626,0.140592891
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
283.5524179,0.257299499,0.204829646
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
279.790865,0.403397028,0.116190829
276.5574504,0.437027436,0.040921307
276.5574504,0.437027436,0.040921307
276.5574504,0.437027436,0.040921307
276.5574504,0.437027436,0.040921307
